SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,HEATP8   ,HTLS508  ,FURNAC8  ,BOILER8  ,PKGHT8   ,SLFCON8  ,HTPMPH8  ,STHW8    ,OTHTEQ8  ,FURNP8   ,BOILP8   ,PKGHP8   ,SLFCNP8  ,HTPHP8   ,STHWP8   ,OTHTP8   ,MAINHT8  ,PKGHPS8  ,SPLHPS8  ,RMHPS8   ,AIRHPT8  ,GRDHPT8  ,WTRHPT8  ,NWMNHT8  ,RDHTNF8  ,HWRDHT8  ,COOLP8   ,PKGCL8   ,RCAC8    ,ACWNWL8  ,HTPMPC8  ,CHWT8    ,CHILLR8  ,EVAPCL8  ,OTCLEQ8  ,PKGCP8   ,RCACP8   ,ACWNWP8  ,HTPCP8   ,CHWTP8   ,CHILP8   ,EVAPP8   ,OTCLP8   ,MAINCL8  ,PKGCPS8  ,SPLCPS8  ,RMCPS8   ,AIRCPT8  ,GRDCPT8  ,WTRCPT8  ,NWMNCL8  ,RDCLNF8  ,HWRDCL8  ,VAV8     ,ECN8     ,MAINT8   ,EMCS8    ,HDD658   ,CDD658   ,MFHTBTU8 ,MFCLBTU8 ,HTEUI,CLEUI,HTCLEUI,ADJWT8   
210000,8,5,14,1,2,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,97,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,1,3,1,1,1,1,3075,1395,1389762,4648564,6.617914286,22.13601905,28.75393333,3.29
4850,2,6,7,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,3,60,2,1,1,2,2,2,2,2,   ,90,10,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,2,1,1,1,5364,814,168480,18676,34.73814433,3.850721649,38.58886598,456.4
39500,5,2,14,1,1,2,2,2,2,100, ,2,1,2,2,1,2,2,   ,99,   ,   ,1,   ,   ,2,2,1,2,1,2,2,2,2, ,75,2,2,1,1,2,2,2,2,   ,   ,99,1,   ,   ,   ,   ,3,2,1,2,1,2,2,1,2, ,2,2,1, ,3682,1063,4075945,172209,103.188481,4.359721519,107.5482025,331.3
2550,2,5,2,1,1,2,2,2,2,12, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,2,2,1,2,5991,985,115887,4104,45.44588235,1.609411765,47.05529412,2724.37
23500,4,5,26,1,1,2,2,2,2,90, ,1,2,2,1,2,2,2,75,   ,   ,25,   ,   ,   ,1, , , , , , ,1,1,1,50,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,1,1,2,9004,557,1593256,26277,67.79812766,1.118170213,68.91629787,781.6
18000,4,3,2,1,1,2,2,2,2,80, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,1,80,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,2,1,2,5786,906,337206,7351,18.73366667,0.408388889,19.14205556,2739.65
80000,6,5,16,1,1,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,2,2, ,1,2,1, ,1403,2947,1457934,2152194,18.224175,26.902425,45.1266,121.02
37000,5,4,26,1,2,2,2,2,2,100, ,1,1,2,2,2,2,2,90,10,   ,   ,   ,   ,   ,1, , , , , , ,2,2, ,50,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,2,1,2,4357,1115,43382,10925,1.172486486,0.29527027,1.467756757,206.11
176000,7,6,2,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,1,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,3,1,1,1,1,1831,2304,138306,1670064,0.785829545,9.489,10.27482955,76.17
10000,3,5,18,1,1,2,2,2,2,100, ,2,2,2,1,2,2,2,   ,   ,   ,100,   ,   ,   ,4, , , , , , ,1,2, ,100,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,2, , , , , ,660,4739,8853,97776,0.8853,9.7776,10.6629,243.77
2150,2,7,6,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2, ,2, ,2,2,2, ,2525,1916,0,53978,0,25.10604651,25.10604651,2314.83
2700,2,2,6,1,1,2,2,2,2,50, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,2, ,25,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,2,2,2, ,7299,824,103100,3857,38.18518519,1.428518519,39.6137037,1528.98
17250,4,5,5,1,2,1,1,2,2,8, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,1,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,1,2,5796,993,17614,2126,1.021101449,0.123246377,1.144347826,406.42
6000,3,5,4,1,2,1,2,2,2,100, ,1,2,2,1,2,2,2,75,   ,   ,25,   ,   ,   ,1, , , , , , ,1,2, ,12,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,2, ,2,2,2, ,4564,248,256682,5731,42.78033333,0.955166667,43.7355,568.7
22250,4,2,14,1,2,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,5,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,2, ,1,2,7137,398,1733625,12665,77.91573034,0.569213483,78.48494382,360.63
62000,6,8,2,1,1,1,2,2,2,90, ,2,1,1,2,2,2,2,   ,20,80,   ,   ,   ,   ,3, , , , , , , ,1,1,90,1,2,2,2,2,1,2,2,80,   ,   ,   ,   ,20,   ,   ,1, , , , , , , ,1,1,1,1,1,2,1682,672,1812893,570383,29.24020968,9.199725806,38.43993548,39.99
40000,5,7,8,1,1,2,2,2,2,100, ,1,2,1,2,1,2,2,100,   ,100,   ,100,   ,   ,3,1,2,2,1,2,2, ,1,3,100,1,2,2,1,2,2,2,2,100,   ,   ,100,   ,   ,   ,   ,1,1,2,2,1,2,2, ,1,3,1,1,1,1,929,4208,390093,1664062,9.752325,41.60155,51.353875,166.93
51000,6,3,1,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,50,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,2,2, ,2, ,2, ,5548,1020,570336,168128,11.18305882,3.296627451,14.47968627,364.88
82000,6,6,23,1,1,1, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,4251,1201,1492210,518909,18.19768293,6.328158537,24.52584146,104.14
186000,7,8,25,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,3,2,1,1,1,3048,1484,9269875,2115010,49.83803763,11.37102151,61.20905914,177.58
260000,8,2,5,1,1,2,2,2,2,23, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,1,2, ,5,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,2, ,1,2,6403,634,1589596,33358,6.113830769,0.1283,6.242130769,18.11
78000,6,4,4,1,1,2,2,2,2,70, ,2,1,2,1,2,2,2,   ,70,   ,30,   ,   ,   ,2, , , , , , ,2,2, ,10,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,2,2, ,2, ,2, ,1303,430,795089,308458,10.19344872,3.954589744,14.14803846,135.43
41000,5,5,12,1,1,2,2,2,2,100, ,1,1,1,2,2,2,2,60,20,20,   ,   ,   ,   ,1, , , , , , ,1,1,1,100,1,2,1,2,2,2,2,2,20,   ,80,   ,   ,   ,   ,   ,3, , , , , , ,1,1,1,1,2,1,2,3873,1792,787325,118608,19.20304878,2.892878049,22.09592683,369.79
24750,4,7,13,1,1,1,2,2,2,100, ,2,1,2,2,1,2,2,   ,100,   ,   ,50,   ,   ,2,2,1,1,2,2,1, ,2, ,100,2,1,2,1,2,1,2,1,   ,75,   ,25,   ,100,   ,75,6,2,1,1,2,2,1, ,2, ,1,2,1, ,3533,1563,1004126,1578420,40.57074747,63.77454545,104.3452929,117.69
2000,2,3,25,1,1,2,2,2,2,50, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,50,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,2,2,1,2,3131,1319,54437,2210,27.2185,1.105,28.3235,2546.83
1500000,10,5,24,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2821,2260,8482555,29445581,5.655036667,19.63038733,25.285424,15.58
84000,6,4,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,5727,923,3601228,800941,42.8717619,9.535011905,52.40677381,91.12
2500,2,1,2,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,1,1,2,2,1,2,8978,737,136368,6100,54.5472,2.44,56.9872,1223.77
27000,5,8,2,1,1,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,2,2,1,2,2,1, ,1,3,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,2,1,2,2,1, ,1,3,1,1,1,1,3421,1232,539625,123049,19.98611111,4.55737037,24.54348148,377.81
1500000,10,4,16,1,1,1,2,1,2,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,1,3,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,1,3,1,1,1,1,3243,1473,238219319,20601964,158.8128793,13.73464267,172.547522,4.49
17250,4,3,14,1,1,2,2,2,2,100, ,1,2,2,1,2,2,2,10,   ,   ,90,   ,   ,   ,4, , , , , , ,1,1,2,3,2,2,1,2,2,2,2,2,   ,   ,100,   ,   ,   ,   ,   ,3, , , , , , ,1,1,2,2, ,1,2,2853,1642,287443,1555,16.66336232,0.090144928,16.75350725,734.43
13500,4,7,26,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,25,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , , ,1,2,2,2,1,2,3942,1740,3221412,12215,238.6231111,0.904814815,239.5279259,734.43
200001,8,8,18,1,1,2,2,2,1,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,2, ,50,2,2,2,2,1,2,2,2,   ,   ,   ,   ,100,   ,   ,   ,5, , , , , , , ,2, ,2,2,1, ,4834,759,8497705,0,42.48831256,0,42.48831256,9.21
2400,2,7,25,1,2,2,2,2,2,75, ,2,2,2,1,2,2,2,   ,   ,   ,100,   ,   ,   ,4, , , , , , , ,1,2,25,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,2,2,1,2, ,1,2,2,2,2,2,2565,1193,8934,3402,3.7225,1.4175,5.14,2546.83
72000,6,5,2,1,1,2,2,2,2,50, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,2,1,3,1,1,1,1,983,1700,0,1378255,0,19.14243056,19.14243056,88.09
88000,6,2,14,1,1,2,2,2,2,98, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,2,2,7063,497,7065123,0,80.28548864,0,80.28548864,250.28
6500,3,6,13,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,2,2,2,2,2541,2134,41215,25013,6.340769231,3.848153846,10.18892308,734.43
6000,3,7,15,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,2,2,1,2,2566,1700,939428,192857,156.5713333,32.14283333,188.7141667,1446.07
53000,6,4,14,1,2,2,2,2,2,100, ,1,2,1,2,2,2,2,25,   ,75,   ,   ,   ,   ,3, , , , , , ,2,1,1,75,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,1,2,2,1,2,5284,501,540832,144263,10.20437736,2.721943396,12.92632075,215.36
106000,7,2,7,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , ,1,1,3,2,2,1,1,7515,480,5523529,456531,52.10876415,4.306896226,56.41566038,142.69
2900,2,7,7,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , , ,1,2,2,2,2,2,6471,858,86760,3085,29.91724138,1.063793103,30.98103448,1697.96
2000,2,5,26,1,1,2,2,2,2,10, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,2, ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1, ,7443,579,145567,0,72.7835,0,72.7835,363.08
3000,2,7,5,2,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2571,1959,                  ,                  , , , ,3187.23
2000,2,5,2,1,2,2,2,2,2,100, ,2,2,1,2,1,2,2,   ,   ,100,   ,100,   ,   ,3,1,2,2,1,2,2,2,1,2,100,1,2,2,1,2,2,2,2,100,   ,   ,100,   ,   ,   ,   ,1,1,2,2,1,2,2,2,1,2,2,2,2,2,4322,1076,53236,19187,26.618,9.5935,36.2115,2546.83
2000,2,8,26,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2391,2000,0,0,0,0,0,2314.83
5800,3,3,2,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,1,2,2,2,2,2030,653,103726,17823,17.8837931,3.072931034,20.95672414,2996.93
8000,3,4,25,1,2,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,2,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,2,2,2,1,2,634,4498,12814,158571,1.60175,19.821375,21.423125,807.37
4000,2,3,12,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,2,2,2,2,5263,601,560495,4670,140.12375,1.1675,141.29125,2463.5
36500,5,3,12,1,1,2,2,2,2,100, ,2,1,1,2,2,2,2,   ,75,25,   ,   ,   ,   ,2, , , , , , ,2,2, ,100,1,2,2,2,2,1,2,2,25,   ,   ,   ,   ,75,   ,   ,6, , , , , , ,2,2, ,1,2,1, ,2961,2056,2358246,499756,64.60947945,13.69194521,78.30142466,201.74
12000,4,4,2,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,1,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,1,1,2,4697,256,403293,21437,33.60775,1.786416667,35.39416667,406.42
15000,4,2,12,1,1,2,2,2,2,100, ,1,1,2,2,2,2,2,25,75,   ,   ,   ,   ,   ,2, , , , , , ,1,1,3,100,1,2,1,2,2,2,2,2,75,   ,25,   ,   ,   ,   ,   ,1, , , , , , ,2,1,3,2,2,1,1,6479,861,1492782,23057,99.5188,1.537133333,101.0559333,73.78
1500,2,7,26,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,7352,426,0,0,0,0,0,2463.5
11250,4,8,26,1,2,2,1,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1, ,8678,679,0,0,0,0,0,1181.96
6500,3,8,12,1,1,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,30,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,1,2,1,2,2, ,1,2,1,2,1,2,1601,2675,0,45268,0,6.964307692,6.964307692,2544.74
5400,3,7,2,1,1,2,2,2,2,100, ,1,2,2,1,2,2,2,100,   ,   ,5,   ,   ,   ,1, , , , , , , ,2, ,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,2, ,2,2,1, ,6498,643,163651,16835,30.30574074,3.117592593,33.42333333,2383.83
164000,7,7,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,2631,1719,6038526,3240245,36.82028049,19.75759146,56.57787195,242.54
235000,8,6,17,1,1,1,2,2,2,100, ,2,2,1,2,1,2,2,   ,   ,95,   ,25,   ,   ,3,1,2,1,1,1,2,1,1,2,95,2,2,1,1,1,2,1,2,   ,   ,50,95,33,   ,10,   ,4,1,2,1,1,1,2,1,1,2,2,1,1,2,2158,3001,745480,3388173,3.172255319,14.41775745,17.59001277,132.45
345000,8,5,13,1,2,1,2,1,2,65, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,1,3,65,2,2,2,2,1,2,2,1,   ,   ,   ,   ,95,   ,   ,5,5, , , , , , , ,1,3,1,1,1,1,1053,874,22614105,0,65.54813043,0,65.54813043,49.52
395000,8,5,16,1,1,1,2,2,2,85, ,2,1,1,1,2,2,2,   ,95,5,1,   ,   ,   ,2, , , , , , ,2,1,3,75,1,1,1,2,2,1,2,2,15,3,2,   ,   ,80,   ,   ,6, , , , , , ,1,1,2,2,1,1,1,5781,798,62895584,25393802,159.2293266,64.28810633,223.5174329,11.26
7100,3,1,25,1,2,1,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,2, ,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,2,1,2,2,2,1,2,7117,895,787621,10566,110.9325352,1.488169014,112.4207042,2447.55
1400,2,1,6,1,1,2,2,2,2,80, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,2, ,70,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,2,2,2,1,2,7798,513,90053,1238,64.32357143,0.884285714,65.20785714,2459.66
25000,4,7,18,1,1,2,2,2,2,100, ,2,2,2,2,1,2,2,   ,   ,   ,   ,100,   ,   ,5,2,2,1,1,2,2, ,2, ,100,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,2,2,1,1,2,2, ,2, ,2,2,2, ,6787,730,355028,54686,14.20112,2.18744,16.38856,402.35
10000,3,5,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,6589,593,705754,34871,70.5754,3.4871,74.0625,1701.91
55000,6,6,2,1,2,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , ,2,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,2,1,1,2,2,1,2,955,3638,104382,1983216,1.897854545,36.05847273,37.95632727,190.78
51000,6,3,12,1,1,2,2,2,2,100, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,80,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,1,2,2,1,2,7588,842,1519899,69756,29.80194118,1.367764706,31.16970588,780.38
4800,2,7,14,1,2,2,2,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,100,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , , ,1,3,2,2,1,1,259,4515,0,189162,0,39.40875,39.40875,1799.99
12000,4,3,26,1,1,2,2,2,2,100, ,1,2,2,2,2,2,1,20,   ,   ,   ,   ,   ,80,7, , , , , , ,1,1,2,40,2,1,1,2,2,2,2,2,   ,60,40,   ,   ,   ,   ,   ,2, , , , , , ,1,1,2,2,2,2,2,5760,633,270122,11427,22.51016667,0.95225,23.46241667,781.6
215000,8,7,14,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , , ,1,3,98,2,2,2,2,2,1,2,2,   ,   ,   ,   ,   ,100,   ,   ,6, , , , , , , ,1,3,1,2,1,1,6380,647,9210853,925589,42.84117674,4.305065116,47.14624186,129.49
27500,5,4,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,3264,1603,748235,194450,27.20854545,7.070909091,34.27945455,741.92
14000,4,2,23,1,1,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,6434,675,442758,44130,31.62557143,3.152142857,34.77771429,2739.65
73000,6,1,14,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,3,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1,1,7740,541,7227483,0,99.00661644,0,99.00661644,116.76
95000,6,6,2,1,2,2,1,2,2,100, ,2,2,2,1,2,2,2,   ,   ,   ,100,   ,   ,   ,4, , , , , , ,1,1,3,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , ,1,1,3,1,1,1,1,4358,1317,2352898,1771561,24.76734737,18.64801053,43.41535789,80.53
440000,8,6,24,1,2,2, ,2,2,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   , , , , , , , , , , ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , , , , , ,1189,3858,0,0,0,0,0,40.28
3200,2,5,26,1,2,2,1,2,2,100, ,2,2,2,2,2,2,1,   ,   ,   ,   ,   ,   ,100,7, , , , , , ,2,2, ,   , , , , , , , , ,   ,   ,   ,   ,   ,   ,   ,   ,  , , , , , , , , , ,2, ,1, ,5804,635,0,0,0,0,0,776.54
365000,8,2,2,1,1,1,2,2,1,100, ,2,2,2,2,2,1,2,   ,   ,   ,   ,   ,100,   ,6, , , , , , , ,1,3,100,1,2,2,2,1,2,2,2,10,   ,   ,   ,90,   ,   ,   ,5, , , , , , , ,1,3,1,1,1,1,6227,694,53006000,3230696,145.2219178,8.851221918,154.0731397,10.35
2650,2,8,26,1,2,2,2,2,2,20, ,1,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,20,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,2,2,2,2,2,4409,1406,1845,775,0.696226415,0.29245283,0.988679245,4044.03
13000,4,5,14,1,1,2,2,2,2,100, ,2,1,2,2,1,2,2,   ,100,   ,   ,100,   ,   ,5,1,2,2,2,1,2,2,1,1,80,2,2,2,1,2,2,2,2,   ,   ,   ,100,   ,   ,   ,   ,4,1,2,2,2,1,2,2,1,1,2,2,1,2,9560,722,539552,47853,41.504,3.681,45.185,402.35
32500,5,5,2,1,1,2,2,2,2,100, ,2,1,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,2, , , , , , ,2,1,1,100,2,1,2,2,2,2,2,2,   ,100,   ,   ,   ,   ,   ,   ,2, , , , , , ,1,1,1,1,1,1,2,4216,1530,566431,310294,17.42864615,9.547507692,26.97615385,780.38
67000,6,8,2,1,1,2,2,2,2,100, ,2,2,1,2,2,2,2,   ,   ,100,   ,   ,   ,   ,3, , , , , , , ,1,1,100,1,2,2,2,2,2,2,2,100,   ,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,1,1,1,1,2,5723,746,3168675,230622,47.29365672,3.442119403,50.73577612,221.72
86000,6,7,13,1,1,1,2,2,2,100, ,2,1,2,1,2,2,2,   ,100,   ,10,   ,   ,   ,2, , , , , , , ,1,3,100,1,1,2,2,2,2,2,2,95,5,   ,   ,   ,   ,   ,   ,1, , , , , , , ,1,3,1,1,1,1,6921,605,2407839,797617,27.99812791,9.274616279,37.27274419,87.12
