SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,CLIMATE8 ,FREESTN8 ,WLCNS8   ,RFCNS8   ,GLSSPC8  ,EQGLSS8  ,SUNGLS8  ,BLDSHP8  ,NFLOOR8  ,ELEVTR8  ,NELVTR8  ,ESCLTR8  ,RENOV8   ,RENADD8  ,RENRDC8  ,RENCOS8  ,RENEXT8  ,RENINT8  ,RENHVC8  ,RENLGT8  ,RENWIN8  ,RENPLB8  ,RENINS8  ,RENOTH8  ,GOVOWN8  ,GOVTYP8  ,OWNER8   ,OWNOCC8  ,NOCC8    ,NOCCAT8  ,MONUSE8  ,PORVAC8  ,OPEN248  ,OPNMF8   ,OPNWE8   ,WKHRS8   ,WKHRSC8  ,NWKER8   ,NWKERC8  ,HT18     ,HT28     ,COOL8    ,WATR8    ,COOK8    ,MANU8    ,GENR8    ,ONEACT8  ,FACIL8   ,HEATP8   ,FURNAC8  ,BOILER8  ,PKGHT8   ,SLFCON8  ,HTPMPH8  ,STHW8    ,OTHTEQ8  ,MAINHT8  ,NWMNHT8  ,RDHTNF8  ,HWRDHT8  ,COOLP8   ,PKGCL8   ,RCAC8    ,ACWNWL8  ,HTPMPC8  ,CHWT8    ,CHILLR8  ,EVAPCL8  ,OTCLEQ8  ,PKGCP8   ,MAINCL8  ,NWMNCL8  ,RDCLNF8  ,HWRDCL8  ,VAV8     ,ECN8     ,MAINT8   ,EMCS8    ,WTHTEQ8  ,HWTRM8   ,RFGEQP8  ,RFGWI8   ,RFGOP8   ,RFGCL8   ,RFGRES8  ,RFGVEN8  ,PCTERM8  ,SERVER8  ,MNFRM8   ,SRVFRM8  ,TRNGRM8  ,STDNRM8  ,OTPCRM8  ,PCRMP8   ,SRVNUM8  ,SRVRC8   ,PCNUM8   ,PCTRMC8  ,FLAT8    ,FLATC8   ,PRNTRN8  ,PRNTYP8  ,COPIER8  ,COPRN8   ,FAX8     ,RDOFEQ8  ,CAPGEN8  ,ELHT18   ,NGHT18   ,ELHT28   ,NGHT28   ,ELCOOL8  ,NGCOOL8  ,ELWATR8  ,NGWATR8  ,ELCOOK8  ,NGCOOK8  ,ELMANU8  ,NGMANU8  ,NGGENR8  ,ELLOCUT8 ,ELNONLU8 ,ELOTSRC8 ,NGLOCUT8 ,NGOTSRC8 ,NGSRC8   ,LTOHRP8  ,LOHRPC8  ,LTNHRP8  ,LNHRPC8  ,RDLTNF8  ,BULB8    ,FLUOR8   ,CFLR8    ,HID8     ,HALO8    ,OTLT8    ,FLUORP8  ,SREF8    ,HEB8     ,WINTYP8  ,TINT8    ,REFL8    ,AWN8     ,SKYLT8   ,AUTOLT8  ,DAYLTP8  ,HDD658   ,CDD658   ,MFEUI8   ,ELCEUI8   ,ADJWT8   
14000,4,5,18,1,2,1,1,2,2,3,1,3,1,3,2,3,9,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,2,1,2,9,2,1,1,1,168,7,5,3,1,2,1,1,2,2,2,1,2,50,2,2,2,1,2,2,2,4,1,1,2,80,2,2,1,2,2,2,2,2,   ,3,1,1,2, , , ,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,   ,1,1,4,1,1,4,3,2,2,     ,1, ,2,1, ,2, ,1, ,2, ,2, ,2, , ,1,2,2, , , ,80,4,   , , ,1,1,2,2,1,2,5,2,1,2,2,2,2,2,2,50,4832,1223,48.52528571,10.51428571,461.3
8600,3,4,25,1,1,2,2,2,2,3,1,5,5,1,2,1,2,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,1,2,3,12,2,2,1,2,46,3,4,2,1,2,1,1,2,2,2,1,2,100,1,2,2,2,2,2,2,1,1,1,2,30,2,1,2,2,2,2,2,2,   ,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,2,1,2, ,1,1,2,     ,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,85,4,5,1,1,2,1,2,2,1,2,50,2,1,1,1,2,1,1,2,50,4254,1435,39.8794186,3.722674419,808.04
2500,2,7,25,1,1,2,2,2,2,4,1,1,4,1,2,1,9,1, ,   , , , , , , , , , , , , , ,2, ,3,1,2,3,12,1,2,2,1,30,2,1,2,1,1,1,1,1,2,2,1,2,100,2,2,1,2,2,2,2,3, ,1,2,100,2,1,2,2,2,2,2,2,   ,2, ,1,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,   ,        ,  ,1,1,2, ,1,1,2,     ,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,25,1,0,5,1,1,1,2,2,2,2,98,2,1,2,2,2,2,2,2,0,2940,1683,27.0336,4.5388,2314.83
4000,2,6,26,1,1,2,2,2,2,2,1,1,4,2,1, ,10,1, ,   , , , , , , , , , , , , , ,2, ,2,2,3,3,12,2,2,1,1,60,4,10,4,1,2,1,1,2,2,2,1,2,100,2,2,1,2,2,2,2,3,2,1,1,100,1,2,2,2,2,2,2,2,100,1,2,1,1,2,2,1,2,1,2,2, , , , , ,1,2,2,2,2,2,2,   ,        ,  ,4,1,2, ,4,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,100,4,3,1,1,2,1,1,2,2,2,60,2,2,1,1,2,1,1,2,0,6808,461,122.87575,8.1,2739.65
41000,5,3,12,1,1,2,2,2,2,4,1,3,1,1,2,2,2,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,4,1,2,3,12,2,2,1,1,60,4,13,4,2,2,1,2,1,2,2,1,2,   , , , , , , , , , , , ,100,1,2,2,2,2,2,2,2,100,1,2,1,1,1,2,1,2, , ,1,2,2,1,2,2,1,1,2,2,2,1,2,5,2,1,35,4,2, ,4,4,2,     ,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,100,4,0,5,1,2,1,1,2,2,2,100,1,2,1,1,2,2,2,2,5,1198,1145,12.23773171,2.942536585,478.76
3600,2,2,2,1,2,2,2,2,2,4, ,1,1, , , ,  ,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,1,2,3,5,1,2,1,2,36,2,5,3,1,2,1,1,2,2,2,1,2,50,2,2,2,2,1,2,2,5,1,1,2,50,2,2,2,1,2,2,2,2,   ,4,1,1,2,2,2,2,2,1,2,2, , , , , ,1,2,2,2,2,2,2,   ,        ,  ,8,2,2, ,8,1,1,1,1,1,2,1, ,2, ,1, ,1, ,2, ,2, , ,1,2,2, , , ,100,4,0,5,1,2,1,2,2,2,2,100,2,2,1,2,2,2,2,2,0,2683,1886,72.08694444,21.1275,2314.83
10001,4,3,12,1,1,2,2,2,2,2,1,1,4,1,1, ,1,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2, ,3,1,1,2,12,2,2,2,1,48,3,3,2,1,1,1,1,1,2,2,1,2,100,1,1,2,1,2,2,2,2,2,1,1,100,2,1,1,2,2,2,2,2,   ,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,5,2,1,4,3,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,25,1,0,5,1,1,1,2,2,1,2,50,2,2,1,2,2,2,2,2,0,6039,666,72.18318168,4.634736526,317.7
17750,4,2,26,1,1,2,2,2,2,2,1,3,6,2,1, ,2,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,1,1,2,12,2,2,1,1,96,6,65,6,1,2,1,1,2,2,2,1,2,80,2,1,2,2,2,2,2,2,2,1,2,60,1,2,2,2,2,2,2,2,100,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,   ,        ,  ,7,2,2, ,7,1,1,1,1,3,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,75,3,10,1,1,1,1,1,2,2,2,100,1,1,3,2,2,2,2,2,20,6323,694,80.73177465,12.72687324,404.15
50001,6,7,18,1,1,2,2,2,2,4,1,1,6,4,1, ,9,3,1,2,2, , , , , , , , , , , , ,2, ,2,2,1,2,12,2,1,1,1,168,7,8,3,1,1,1,1,2,2,2,1,1,75,2,1,2,1,1,2,2,5, ,1,2,75,2,2,2,1,2,2,2,2,   ,4, ,1,2,2,2,1,2,1,1,1,2,2,1,2,1,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,2, ,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,25,1,   , , ,1,1,2,2,2,2,25,2,1,2,2,2,2,2,2,0,2631,1665,117.1238175,28.95276094,115.1
4500,2,7,8,1,1,2,2,2,2,2,1,4,4,1,2,2,2,2,2,   ,2, , , , , , , , , , , , ,2, ,6,1,1,2,12,2,2,1,1,60,4,10,4,1,2,1,1,2,2,2,1,2,100,1,2,2,2,2,2,2,1, ,1,1,70,1,2,2,2,2,2,2,2,100,1, ,1,1,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,   ,1,1,4,1,2, ,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,100,4,10,1,1,2,1,1,2,2,2,90,2,1,2,2,2,2,2,2,0,5822,978,58.84266667,12.626,1538.94
7700,3,2,5,1,1,2,2,2,2,5,1,1,4,2,1, ,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,2,1,2,12,2,2,3,2,0,1,1,2,1,2,1,1,2,2,2,1,2,50,1,2,2,2,2,2,2,1,2,1,2,50,2,1,2,2,2,2,2,2,   ,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,2,1,2, ,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,   , ,5,1, ,1,1,1,2,2,2,75,2,1,3,2,2,1,2,2,0,1107,3505,8.667402597,0.817532468,2544.74
78000,6,8,23,1,1,2, ,2,2,3, ,  ,  , , , ,  ,   , ,   , , , , , , , , , , , , , , , ,  , ,8,4,  , , , , ,   , ,      ,  ,1,2,1,1, , , , , ,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , , , , , , , , , , , , , , ,   ,        ,  ,        ,  , , ,        , , ,     , , , ,1,1,2,2,1,2,1,1, , , , , , , , , , , ,   , ,   , ,2, , , , , , ,   , , , , , , , , ,   ,5320,1060,199.644359,47.159,82.18
68000,6,5,5,1,1,2,2,2,2,2,1,1,8,1,2,1,1,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,1,2,12,2,2,1,1,122,6,90,6,1,2,1,1,2,2,2,1,2,100,1,2,2,2,2,2,2,1,2,1,2,26,2,2,2,2,2,2,2,1,   ,8,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,   ,        ,  ,35,4,2, ,35,1,1,2,1,3,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,100,4,10,1,1,2,1,2,2,2,2,100,2,2,1,2,2,2,2,2,0,6343,602,59.08925,6.759044118,469.34
9000,3,7,8,1,1,2,2,2,2,4,1,1,2,1,1, ,1,1, ,   , , , , , , , , , , , , , ,2, ,6,1,1,2,12,2,1,1,1,168,7,20,5,1,1,1,1,2,2,2,1,2,100,2,2,1,2,2,2,2,3, ,2, ,100,1,2,2,2,2,2,2,2,100,1, ,2, ,2,2,1, ,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,   ,1,1,11,3,1,4,6,4,1,1,1, ,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,100,4,   , , ,2,1,2,2,2,2,100,2,2,1,2,2,2,2,2,0,1293,806,92.11011111,18.86422222,622.11
1200,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1, ,2,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,1,1,2,0, ,2,3,2,0,1,0,1,2,2,2,2,2,2,2,1,2,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , , , , , , , , , , , , , , ,   ,        ,  ,        ,  , , ,        , , ,     , , ,2, , , , , , , , , , , , , , , , , , , ,   , ,   , , , , , , , , ,   , , ,1,2,2,2,2,2,50,6732,638,,,76.34
40500,5,3,14,1,1,2,2,2,2,2,1,1,4,2,2,1,2,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,10,1,1,2,12,2,2,1,2,54,4,35,5,1,2,1,1,1,2,2,1,1,80,2,1,2,2,2,2,2,2,2,1,1,40,1,2,1,2,2,2,2,2,75,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,51,5,1,3,40,1,1,4,1,3,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,2,60,3,30,2,1,1,1,2,2,2,2,75,1,1,2,1,2,2,2,2,0,5409,759,23.87792593,2.842469136,527.44
65000,6,1,14,1,2,2,2,1,2,1,1,1,3,2,2,1,2,4,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,9,1,1,2,12,2,2,1,2,85,6,65,6,1,2,1,1,2,2,2,1,1,100,2,2,2,2,2,1,2,6, ,1,3,40,2,2,1,2,2,2,2,2,   ,3,1,1,2,1, ,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,   ,        ,  ,200,6,1,1,6,2,1,3,1,1,2,2, ,2, ,1, ,1, ,2, ,2, , ,1,2,2, , , ,100,4,0,5,1,2,1,1,2,2,2,90,1,1,3,2,2,2,2,2,8,8030,544,162.3958769,3.0694,574.84
8100,3,8,5,2,2,2,2,2,2,5,1,1,5,1,2,2,3,1, ,   , , , , , , , , , , , , , ,2, ,2,1,1,2,12,1,2,1,1,105,6,0,1,2,2,2,2,2,2,2,1,1,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , , , , , , , , , , , , , , ,   ,        ,  ,        ,  , , ,        , , ,     , , ,2, , , , , , , , , , , , , , , , , , , ,   , ,   , , , , , , , , ,   , , ,1,2,2,1,2,2,10,2206,2732,,,3503.79
600000,9,6,2,1,1,1,2,2,2,2, ,2,1, , , ,  ,6,1,14,2, , , , , , , , , , , , ,2, ,2,1,27,6,12,1,2,1,2,60,4,2500,11,1,1,1,1,1,2,1,1,2,100,2,1,2,1,2,2,2,2,2,1,1,100,2,2,2,2,2,1,2,2,   ,6,2,1,1,1,2,1,2,3,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,25,4,2000,9,1,3,1000,2,1,50,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,1,2,100,4,20,1,1,1,1,1,1,1,2,80,2,1,2,1,2,2,1,2,0,8353,650,149.4268417,31.61926333,42.03
1600,2,5,14,1,2,2,2,2,2,5,1,4,4,2,2,3,2,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,1,3,10,1,1,2,10,2,2,1,2,50,4,2,2,1,2,1,2,2,2,2,1,1,100,2,2,2,1,2,2,2,4,1,1,2,100,2,2,1,2,2,2,2,2,   ,3,2,1,2, , , ,2, , ,2, , , , , ,1,2,2,2,2,2,2,   ,        ,  ,12,3,2, ,12,2,2,     ,2,1,2,1, ,2, ,1, ,2, ,2, ,2, , ,9,9,9, , , ,100,4,0,5,1,2,1,2,2,2,2,100,1,1,1,2,2,2,2,2,0,912,4025,73.029375,21.40375,1945.16
75000,6,4,16,1,1,1,2,2,2,3,1,1,1,2,1, ,2,7,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,1,2,12,2,1,1,1,168,7,120,7,1,1,1,1,1,2,1,1,2,100,2,1,2,1,2,2,2,2,2,1,2,90,2,2,1,2,2,2,2,2,   ,3,1,1,2,2, ,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,   ,1,1,20,4,1,3,15,2,1,2,1, ,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,100,4,   , , ,1,1,2,2,2,2,95,2,1,2,2,2,2,2,2,10,5578,956,163.85396,16.92466667,165.84
26000,5,3,13,1,2,2,1,2,2,2,1,3,6,1,2,1,2,1, ,   , ,1,1,2,2,1,2,2,2,2,2,2,2,1,3,10,1,1,2,9,2,2,1,2,53,4,4,2,1,2,2,1,2,2,2,1,1,100,2,1,2,2,2,2,2,2,2,2, ,   , , , , , , , , ,   ,  , , , ,1, ,1, ,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,   ,        ,  ,2,1,2, ,2,1,2,     ,2,2,2,1, ,2, ,2, ,1, ,2, ,2, , ,1,2,2, , , ,80,4,0,5,1,1,1,1,1,2,2,20,1,1,1,2,2,1,2,2,1,5808,868,71.46211538,20.94434615,330.24
6300,3,1,15,1,1,2,2,2,2,2,1,4,5,2,1, ,2,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,3,1,1,2,5,1,1,1,1,168,7,20,5,2,2,1,1,1,2,2,2,1,   , , , , , , , , , , , ,35,2,2,1,2,2,2,2,2,   ,3,1,1,2, , , ,2,2,1,1,2,2,2,1,2,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,2, ,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,100,4,   , , ,1,1,2,2,2,2,40,2,2,1,2,2,2,2,2,0,6706,598,7.026349206,0.874603175,508.07
91000,6,5,18,1,1,2,2,2,2,1,1,3,1,3,2,1,4,2,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,2,2,2,3,12,2,1,1,1,168,7,15,4,1,1,1,1,1,2,2,1,2,100,2,2,1,1,2,2,2,4,1,1,2,100,1,2,1,2,2,2,2,2,40,3,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,8,2,2, ,7,1,1,1,1, ,2,2,1,1,2,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,25,1,   , , ,1,1,1,2,2,2,15,2,1,2,2,2,2,1,2,0,8440,488,98.55565934,14.8500989,214.9
2400,2,4,6,1,2,2,2,2,2,5,1,1,1,2,2,2,1,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,1,1,2,12,2,2,1,1,112,6,2,2,2,2,1,2,2,2,2,1,2,   , , , , , , , , , , , ,100,1,2,2,2,2,2,2,2,100,1,2,2, ,2,2,1, , , ,1,1,1,1,2,1,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,2, ,2,2, ,2, ,1, ,2, ,2, ,2, , ,1,2,2, , , ,100,4,10,1,1,1,1,2,2,2,2,100,2,2,1,2,2,2,2,2,90,682,3756,144.6829167,42.40416667,2544.74
4500,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,11,3,2,   ,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,4,2,1,2,12,2,2,1,2,45,3,9,3,1,2,1,1,2,2,2,1,1,100,2,2,2,2,2,2,1,7,2,1,1,70,1,2,1,2,2,2,2,2,50,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,13,3,1,4,5,2,1,1,1,4,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,2,1,70,3,0,5,1,1,1,2,2,2,2,85,1,1,3,2,2,2,2,2,15,6526,707,92.39288889,8.270444444,2724.37
126000,7,8,5,1,2,2,2,2,2,5,1,2,5,1,1, ,9,3,1,1,2, , , , , , , , , , , , ,2, ,1,2,1,2,12,2,2,1,1,83,5,12,4,1,2,1,1,2,2,2,1,2,100,2,2,2,2,1,2,2,5, ,2, ,100,2,2,2,1,2,2,2,2,   ,4, ,2, ,1,2,1, ,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,   ,1,1,4,1,2, ,1,2,2,     ,2,3,2,1, ,2, ,1, ,1, ,2, ,2, , ,1,2,2, , , ,100,4,100,4,2,1,1,1,1,1,2,97,2,1,3,1,2,1,2,2,20,2136,2807,16.02375397,4.696293651,177.88
6700,3,7,2,1,1,2,2,2,2,4,1,1,5,2,2,1,2,2,2,   ,2, , , , , , , , , , , , ,2, ,4,1,1,2,12,2,2,1,2,50,4,4,2,1,1,1,1,2,2,2,1,2,100,2,2,1,2,2,2,2,3, ,2, ,100,1,2,2,2,2,2,2,2,100,1, ,2, ,2,2,1, ,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,   ,1,1,6,2,2, ,6,4,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,50,2,15,1,1,1,1,1,2,2,2,85,1,2,2,2,2,1,2,2,0,2946,2084,57.65134328,8.404328358,734.43
600000,9,8,2,1,1,1,2,2,2,2,1,6,1,5,1, ,3,5,1,12,2, , , , , , , , , , , , ,2, ,6,1,1,2,12,1,2,1,2,40,3,1820,10,1,2,1,1,2,2,1,1,1,100,2,1,2,2,2,2,2,2, ,1,3,100,1,2,2,2,2,1,2,2,30,1, ,1,3,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,   ,        ,  ,1820,9,1,3,15,2,2,     ,1,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,100,4,0,5,1,1,1,2,1,1,2,100,1,1,3,1,2,2,2,1,30,6307,673,198.10829,42.48460833,73.78
71000,6,3,8,1,1,1,2,2,2,4, ,1,1, , , ,  ,4,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2, ,2,1,1,2,12,2,1,1,1,168,7,105,7,1,2,1,1,1,2,1,1,2,100,2,1,2,2,2,2,2,2,2,1,3,50,1,2,2,2,2,2,2,2,100,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,6,2,70,5,1,4,14,2,1,5,1, ,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,100,4,   , , ,2,1,1,1,2,2,80,1,1,2,2,1,2,2,2,0,2334,219,111.3211408,12.73460563,180.32
33000,5,4,5,1,1,2,2,2,2,3,1,1,9,2,2,2,2,1, ,   , ,2,2,2,2,2,2,2,2,2,2,2,2,2, ,6,2,2,3,12,2,2,1,2,50,4,40,5,1,2,1,1,2,2,2,1,2,100,2,1,2,2,2,2,2,2,1,1,1,5,1,2,2,2,2,2,2,2,100,1,1,1,1,1,1,1,2,1,2,2, , , , , ,1,1,1,2,2,2,2,5,1,1,40,4,1,3,20,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,100,4,5,1,1,1,1,1,2,2,2,90,1,1,1,2,2,2,2,2,0,5527,1008,70.11181818,5.76430303,880.97
1200,2,7,14,1,1,2,2,2,2,4,1,4,4,1,1, ,1,1, ,   , , , , , , , , , , , , , ,1,2,9,1,1,2,11,1,2,1,2,30,2,3,2,1,2,1,2,2,2,2,1,1,100,1,2,2,2,2,2,2,1, ,1,3,100,2,1,2,2,2,2,2,2,   ,2, ,1,3,2,2,1,1, , ,2, , , , , ,1,2,2,2,2,2,2,   ,        ,  ,1,1,2, ,1,2,2,     ,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,100,4,0,5,1,2,1,2,2,2,2,100,1,1,1,1,2,2,2,2,20,1668,1877,72.66,11.95333333,1926.09
12000,4,6,23,1,1,2, ,2,2,2, ,  ,  , , , ,  ,   , ,   , , , , , , , , , , , , , , , ,  , ,4,3,  , , , , ,   , ,      ,  ,1,1,1,1, , , , , ,   , , , , , , , , , , , ,   , , , , , , , , ,   ,  , , , , , , , , , , , , , , , , , , , , , , ,   ,        ,  ,        ,  , , ,        , , ,     , , , ,2,1,1,2,1,2,1,2, , , , , , , , , , , ,   , ,   , ,2, , , , , , ,   , , , , , , , , ,   ,5070,1098,199.6769167,28.97991667,1711.45
74000,6,5,18,1,1,2,2,2,2,3,1,3,6,2,1, ,2,4,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2, ,2,1,3,3,12,1,1,1,1,168,7,12,4,1,1,1,1,1,2,2,1,2,100,2,2,1,1,2,2,2,4,1,2, ,100,1,2,1,2,2,2,2,2,20,3,1,2, ,2,2,2, ,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,1,6,2,1,4,4,1,1,1,1, ,2,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,100,4,   , , ,1,1,1,2,2,2,30,2,1,2,2,2,2,2,2,0,4902,1077,70.07258108,13.09027027,136.88
33000,5,1,15,1,1,2,2,2,2,4, ,1,6, , , ,  ,4,2,   ,2,1,2,2,2,2,2,2,2,2,2,2,1,2, ,6,2,3,3,12,1,2,1,1,84,5,20,5,1,2,2,1,1,2,2,2,2,100,1,1,2,2,2,2,2,1,2,2, ,   , , , , , , , , ,   ,  , , , ,1, ,1, ,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,   ,        ,  ,4,1,2, ,1,1,2,     ,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,75,3,10,1,1,1,1,1,2,1,2,50,1,2,1,2,2,2,2,2,55,2673,211,91.68636364,3.742090909,950.84
4850,2,7,2,1,2,2,2,2,2,4,1,1,4,1,2,1,3,1, ,   , , , , , , , , , , , , , ,2, ,6,2,1,2,7,1,2,1,1,90,6,10,4,1,2,2,1,2,2,2,1,2,100,2,2,2,2,1,2,2,5, ,2, ,   , , , , , , , , ,   ,  , , , ,2, ,2, ,1,2,2, , , , , ,1,1,2,2,2,2,2,   ,1,1,4,1,2, ,2,2,1,1,1,1,2,1, ,2, ,2, ,1, ,2, ,2, , ,1,2,2, , , ,100,4,0,5,1,2,1,2,2,2,2,100,2,2,2,2,2,2,2,2,0,3377,1092,27.92350515,8.183917526,3506.67
1500,2,6,6,1,2,2,1,2,2,4,1,3,4,1,2,2,2,1, ,   , , , , , , , , , , , , , ,2, ,6,2,1,2,12,2,2,1,1,60,4,1,2,1,2,1,2,2,2,2,1,2,100,2,2,2,1,2,2,2,4,2,1,2,100,2,2,1,2,2,2,2,2,   ,3,1,1,2, , , ,2, , ,1,1,2,2,2,2,2, , , , , , ,   ,        ,  ,        ,  , , ,        , ,2,     ,2, ,2,2, ,2, ,1, ,2, ,2, ,2, , ,1,2,2, , , ,50,2,0,5,1,2,1,2,2,2,2,100,2,1,1,1,2,2,2,2,0,3389,1622,171.444,50.24733333,2314.83
32500,5,6,2,1,1,2,2,2,2,1,1,4,4,2,2,3,2,3,1,1,2, , , , , , , , , , , , ,2, ,6,2,2,3,12,2,2,1,2,50,4,88,6,1,2,1,1,2,2,2,1,2,80,2,2,1,2,2,2,2,3,1,1,3,80,1,1,2,2,2,2,2,2,80,1,1,1,3,2,1,1,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,20,1,1,100,6,1,3,4,1,1,6,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,100,4,10,1,1,1,1,2,2,2,2,90,2,2,2,2,2,2,2,2,10,6074,763,19.16683077,3.143415385,364.88
